race,candidate,precinct_name,precinct_code,votes,county_code
Legislative District 23 - State Representative Pos. 1,Becky Erickson,UNIVERSITY POINT 142,100142,231,KP
Legislative District 23 - State Representative Pos. 2,Drew Hansen,UNIVERSITY POINT 142,100142,358,KP
Kitsap County Commissioner District 3,Edward Wolfe,UNIVERSITY POINT 142,100142,346,KP
Kitsap County Assessor,Phil Cook,UNIVERSITY POINT 142,100142,331,KP
Kitsap County Auditor,Paul Andrews,UNIVERSITY POINT 142,100142,272,KP
Kitsap County Auditor,Richard Huddy,UNIVERSITY POINT 142,100142,112,KP
Kitsap County Clerk,Alison Sonntag,UNIVERSITY POINT 142,100142,355,KP
Kitsap County Coroner,Russ Reuther,UNIVERSITY POINT 142,100142,255,KP
Kitsap County Coroner,Jeff Wallis,UNIVERSITY POINT 142,100142,203,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,UNIVERSITY POINT 142,100142,347,KP
Kitsap County Sheriff,Gary L. Simpson,UNIVERSITY POINT 142,100142,353,KP
Kitsap County Treasurer,Meredith Green,UNIVERSITY POINT 142,100142,353,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,UNIVERSITY POINT 142,100142,323,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,UNIVERSITY POINT 142,100142,319,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,UNIVERSITY POINT 142,100142,318,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,UNIVERSITY POINT 142,100142,319,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,UNIVERSITY POINT 142,100142,157,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,UNIVERSITY POINT 142,100142,251,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,UNIVERSITY POINT 142,100142,187,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,UNIVERSITY POINT 142,100142,327,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,UNIVERSITY POINT 142,100142,316,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,UNIVERSITY POINT 142,100142,195,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,UNIVERSITY POINT 142,100142,270,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,UNIVERSITY POINT 142,100142,247,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,UNIVERSITY POINT 142,100142,277,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,UNIVERSITY POINT 142,100142,209,KP
CENTRAL KITSAP FIRE AND RESCUE Proposition No. 1 Regular Property Tax Levy Lid-Lift for Fire &amp; Emergency Medical Services,Yes,UNIVERSITY POINT 142,100142,293,KP
CENTRAL KITSAP FIRE AND RESCUE Proposition No. 1 Regular Property Tax Levy Lid-Lift for Fire &amp; Emergency Medical Services,No,UNIVERSITY POINT 142,100142,204,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,UNIVERSITY POINT 142,100142,274,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,UNIVERSITY POINT 142,100142,235,KP
U.S. Senator,Maria Cantwell,KARIOTIS 143,100143,342,KP
U.S. Senator,Susan Hutchison,KARIOTIS 143,100143,363,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,KARIOTIS 143,100143,406,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,KARIOTIS 143,100143,292,KP
Supreme Court - Justice Position 2,Susan Owens,KARIOTIS 143,100143,506,KP
Supreme Court - Justice Position 8,Nathan Choi,KARIOTIS 143,100143,240,KP
Supreme Court - Justice Position 8,Steve Gonzalez,KARIOTIS 143,100143,336,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,KARIOTIS 143,100143,492,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,KARIOTIS 143,100143,495,KP
Legislative District 23 - State Representative Pos. 1,Sherry V. Appleton,KARIOTIS 143,100143,345,KP
Legislative District 23 - State Representative Pos. 1,Becky Erickson,KARIOTIS 143,100143,314,KP
Legislative District 23 - State Representative Pos. 2,Drew Hansen,KARIOTIS 143,100143,492,KP
Kitsap County Commissioner District 3,Edward Wolfe,KARIOTIS 143,100143,505,KP
Kitsap County Assessor,Phil Cook,KARIOTIS 143,100143,493,KP
Kitsap County Auditor,Paul Andrews,KARIOTIS 143,100143,380,KP
Kitsap County Auditor,Richard Huddy,KARIOTIS 143,100143,170,KP
Kitsap County Clerk,Alison Sonntag,KARIOTIS 143,100143,502,KP
Kitsap County Coroner,Russ Reuther,KARIOTIS 143,100143,353,KP
Kitsap County Coroner,Jeff Wallis,KARIOTIS 143,100143,297,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,KARIOTIS 143,100143,500,KP
Kitsap County Sheriff,Gary L. Simpson,KARIOTIS 143,100143,503,KP
Kitsap County Treasurer,Meredith Green,KARIOTIS 143,100143,497,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,KARIOTIS 143,100143,488,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,KARIOTIS 143,100143,488,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,KARIOTIS 143,100143,484,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,KARIOTIS 143,100143,490,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,KARIOTIS 143,100143,273,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,KARIOTIS 143,100143,313,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,KARIOTIS 143,100143,249,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,KARIOTIS 143,100143,458,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,KARIOTIS 143,100143,452,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,KARIOTIS 143,100143,260,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,KARIOTIS 143,100143,379,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,KARIOTIS 143,100143,334,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,KARIOTIS 143,100143,441,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,KARIOTIS 143,100143,249,KP
CENTRAL KITSAP FIRE AND RESCUE Proposition No. 1 Regular Property Tax Levy Lid-Lift for Fire &amp; Emergency Medical Services,Yes,KARIOTIS 143,100143,389,KP
CENTRAL KITSAP FIRE AND RESCUE Proposition No. 1 Regular Property Tax Levy Lid-Lift for Fire &amp; Emergency Medical Services,No,KARIOTIS 143,100143,295,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,KARIOTIS 143,100143,426,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,KARIOTIS 143,100143,282,KP
U.S. Senator,Maria Cantwell,CAMBRIDGE 144,100144,221,KP
U.S. Senator,Susan Hutchison,CAMBRIDGE 144,100144,237,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,CAMBRIDGE 144,100144,259,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,CAMBRIDGE 144,100144,198,KP
Supreme Court - Justice Position 2,Susan Owens,CAMBRIDGE 144,100144,302,KP
Supreme Court - Justice Position 8,Nathan Choi,CAMBRIDGE 144,100144,154,KP
Supreme Court - Justice Position 8,Steve Gonzalez,CAMBRIDGE 144,100144,207,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,CAMBRIDGE 144,100144,288,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,CAMBRIDGE 144,100144,292,KP
Legislative District 23 - State Representative Pos. 1,Sherry V. Appleton,CAMBRIDGE 144,100144,218,KP
Legislative District 23 - State Representative Pos. 1,Becky Erickson,CAMBRIDGE 144,100144,213,KP
Legislative District 23 - State Representative Pos. 2,Drew Hansen,CAMBRIDGE 144,100144,303,KP
Kitsap County Commissioner District 3,Edward Wolfe,CAMBRIDGE 144,100144,310,KP
Kitsap County Assessor,Phil Cook,CAMBRIDGE 144,100144,295,KP
Kitsap County Auditor,Paul Andrews,CAMBRIDGE 144,100144,223,KP
Kitsap County Auditor,Richard Huddy,CAMBRIDGE 144,100144,125,KP
Kitsap County Clerk,Alison Sonntag,CAMBRIDGE 144,100144,314,KP
Kitsap County Coroner,Russ Reuther,CAMBRIDGE 144,100144,229,KP
Kitsap County Coroner,Jeff Wallis,CAMBRIDGE 144,100144,190,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,CAMBRIDGE 144,100144,306,KP
Kitsap County Sheriff,Gary L. Simpson,CAMBRIDGE 144,100144,317,KP
Kitsap County Treasurer,Meredith Green,CAMBRIDGE 144,100144,312,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,CAMBRIDGE 144,100144,287,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,CAMBRIDGE 144,100144,278,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,CAMBRIDGE 144,100144,291,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,CAMBRIDGE 144,100144,279,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,CAMBRIDGE 144,100144,158,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,CAMBRIDGE 144,100144,210,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,CAMBRIDGE 144,100144,157,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,CAMBRIDGE 144,100144,302,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,CAMBRIDGE 144,100144,306,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,CAMBRIDGE 144,100144,154,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,CAMBRIDGE 144,100144,242,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,CAMBRIDGE 144,100144,219,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,CAMBRIDGE 144,100144,265,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,CAMBRIDGE 144,100144,174,KP
CENTRAL KITSAP FIRE AND RESCUE Proposition No. 1 Regular Property Tax Levy Lid-Lift for Fire &amp; Emergency Medical Services,Yes,CAMBRIDGE 144,100144,249,KP
CENTRAL KITSAP FIRE AND RESCUE Proposition No. 1 Regular Property Tax Levy Lid-Lift for Fire &amp; Emergency Medical Services,No,CAMBRIDGE 144,100144,191,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,CAMBRIDGE 144,100144,253,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,CAMBRIDGE 144,100144,207,KP
U.S. Senator,Maria Cantwell,SPINNAKER 146,100146,265,KP
U.S. Senator,Susan Hutchison,SPINNAKER 146,100146,189,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,SPINNAKER 146,100146,296,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,SPINNAKER 146,100146,158,KP
Supreme Court - Justice Position 2,Susan Owens,SPINNAKER 146,100146,307,KP
Supreme Court - Justice Position 8,Nathan Choi,SPINNAKER 146,100146,146,KP
Supreme Court - Justice Position 8,Steve Gonzalez,SPINNAKER 146,100146,208,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,SPINNAKER 146,100146,296,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,SPINNAKER 146,100146,293,KP
Legislative District 23 - State Representative Pos. 1,Sherry V. Appleton,SPINNAKER 146,100146,232,KP
Legislative District 23 - State Representative Pos. 1,Becky Erickson,SPINNAKER 146,100146,187,KP
Legislative District 23 - State Representative Pos. 2,Drew Hansen,SPINNAKER 146,100146,305,KP
Kitsap County Commissioner District 3,Edward Wolfe,SPINNAKER 146,100146,299,KP
Kitsap County Assessor,Phil Cook,SPINNAKER 146,100146,293,KP
Kitsap County Auditor,Paul Andrews,SPINNAKER 146,100146,235,KP
Kitsap County Auditor,Richard Huddy,SPINNAKER 146,100146,97,KP
Kitsap County Clerk,Alison Sonntag,SPINNAKER 146,100146,299,KP
Kitsap County Coroner,Russ Reuther,SPINNAKER 146,100146,206,KP
Kitsap County Coroner,Jeff Wallis,SPINNAKER 146,100146,190,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,SPINNAKER 146,100146,296,KP
Kitsap County Sheriff,Gary L. Simpson,SPINNAKER 146,100146,302,KP
Kitsap County Treasurer,Meredith Green,SPINNAKER 146,100146,294,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,SPINNAKER 146,100146,291,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,SPINNAKER 146,100146,286,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,SPINNAKER 146,100146,293,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,SPINNAKER 146,100146,288,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,SPINNAKER 146,100146,167,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,SPINNAKER 146,100146,175,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,SPINNAKER 146,100146,193,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,SPINNAKER 146,100146,263,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,SPINNAKER 146,100146,240,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,SPINNAKER 146,100146,214,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,SPINNAKER 146,100146,273,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,SPINNAKER 146,100146,186,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,SPINNAKER 146,100146,242,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,SPINNAKER 146,100146,184,KP
CENTRAL KITSAP FIRE AND RESCUE Proposition No. 1 Regular Property Tax Levy Lid-Lift for Fire &amp; Emergency Medical Services,Yes,SPINNAKER 146,100146,263,KP
CENTRAL KITSAP FIRE AND RESCUE Proposition No. 1 Regular Property Tax Levy Lid-Lift for Fire &amp; Emergency Medical Services,No,SPINNAKER 146,100146,159,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,SPINNAKER 146,100146,305,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,SPINNAKER 146,100146,151,KP
U.S. Senator,Maria Cantwell,BARKER CREEK 147,100147,365,KP
U.S. Senator,Susan Hutchison,BARKER CREEK 147,100147,387,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,BARKER CREEK 147,100147,432,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,BARKER CREEK 147,100147,319,KP
Supreme Court - Justice Position 2,Susan Owens,BARKER CREEK 147,100147,491,KP
Supreme Court - Justice Position 8,Nathan Choi,BARKER CREEK 147,100147,224,KP
Supreme Court - Justice Position 8,Steve Gonzalez,BARKER CREEK 147,100147,384,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,BARKER CREEK 147,100147,472,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,BARKER CREEK 147,100147,472,KP
Legislative District 23 - State Representative Pos. 1,Sherry V. Appleton,BARKER CREEK 147,100147,352,KP
Legislative District 23 - State Representative Pos. 1,Becky Erickson,BARKER CREEK 147,100147,358,KP
Legislative District 23 - State Representative Pos. 2,Drew Hansen,BARKER CREEK 147,100147,494,KP
Kitsap County Commissioner District 3,Edward Wolfe,BARKER CREEK 147,100147,512,KP
Kitsap County Assessor,Phil Cook,BARKER CREEK 147,100147,498,KP
Kitsap County Auditor,Paul Andrews,BARKER CREEK 147,100147,399,KP
Kitsap County Auditor,Richard Huddy,BARKER CREEK 147,100147,183,KP
Kitsap County Clerk,Alison Sonntag,BARKER CREEK 147,100147,499,KP
Kitsap County Coroner,Russ Reuther,BARKER CREEK 147,100147,386,KP
Kitsap County Coroner,Jeff Wallis,BARKER CREEK 147,100147,300,KP
Kitsap County Prosecuting Attorney,Chad M. Enright,BARKER CREEK 147,100147,492,KP
Kitsap County Sheriff,Gary L. Simpson,BARKER CREEK 147,100147,506,KP
Kitsap County Treasurer,Meredith Green,BARKER CREEK 147,100147,494,KP
DISTRICT COURT District Court Judge Department 1,Claire A. Bradley,BARKER CREEK 147,100147,474,KP
DISTRICT COURT District Court Judge Department 2,Jeffrey J. Jahns,BARKER CREEK 147,100147,463,KP
DISTRICT COURT District Court Judge Department 3,Marilyn Paja,BARKER CREEK 147,100147,465,KP
DISTRICT COURT District Court Judge Department 4,Kevin P. Kelly,BARKER CREEK 147,100147,466,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Heather Pauley,BARKER CREEK 147,100147,255,KP
PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3,Nate Andrews,BARKER CREEK 147,100147,352,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,Yes,BARKER CREEK 147,100147,255,KP
Initiative Measure No. 1631 Initiative Measure No. 1631 concerns pollution.,No,BARKER CREEK 147,100147,506,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,Yes,BARKER CREEK 147,100147,484,KP
Initiative Measure No. 1634 Initiative Measure No. 1634 concerns taxation of certain items intended for human consumption. ,No,BARKER CREEK 147,100147,276,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,Yes,BARKER CREEK 147,100147,372,KP
Initiative Measure No. 1639 Initiative Measure No. 1639 concerns firearms.,No,BARKER CREEK 147,100147,392,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Repealed,BARKER CREEK 147,100147,438,KP
Advisory Vote No. 19 Engrossed Second Substitute Senate Bill 6269,Maintained,BARKER CREEK 147,100147,283,KP
CENTRAL KITSAP FIRE AND RESCUE Proposition No. 1 Regular Property Tax Levy Lid-Lift for Fire &amp; Emergency Medical Services,Yes,BARKER CREEK 147,100147,382,KP
CENTRAL KITSAP FIRE AND RESCUE Proposition No. 1 Regular Property Tax Levy Lid-Lift for Fire &amp; Emergency Medical Services,No,BARKER CREEK 147,100147,344,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,Yes,BARKER CREEK 147,100147,403,KP
Initiative to the Legislature 940 Initiative Measure No. 940 concerns law enforcement.,No,BARKER CREEK 147,100147,358,KP
U.S. Senator,Maria Cantwell,SANTA FE 148,100148,384,KP
U.S. Senator,Susan Hutchison,SANTA FE 148,100148,296,KP
Congressional District 6 - U.S. Representative,Derek Kilmer,SANTA FE 148,100148,431,KP
Congressional District 6 - U.S. Representative,Douglas Dightman,SANTA FE 148,100148,244,KP
Supreme Court - Justice Position 2,Susan Owens,SANTA FE 148,100148,458,KP
Supreme Court - Justice Position 8,Nathan Choi,SANTA FE 148,100148,211,KP
Supreme Court - Justice Position 8,Steve Gonzalez,SANTA FE 148,100148,352,KP
Supreme Court - Justice Position 9,Sheryl Gordon McCloud,SANTA FE 148,100148,448,KP
"Court of Appeals, Division 2, District 2 - Judge Position 2",Rebecca Glasgow,SANTA FE 148,100148,454,KP
